,zero,one,two,three,four,five,six,seven,eight,nine,nums,chars,upper,lower,special,strength
22125,2,0,0,1,0,0,1,1,0,1,6,3,0,3,0,1
22126,0,0,0,0,0,0,0,1,0,2,3,7,0,7,0,1
22127,0,0,0,0,1,0,0,0,0,0,1,15,11,4,0,2
22128,0,0,0,0,0,0,2,1,1,1,5,5,0,5,0,1
22129,2,0,0,0,0,0,0,1,0,0,3,7,0,7,0,1
22130,3,2,1,1,1,0,1,1,0,0,10,3,0,3,0,1
22131,0,1,0,0,0,0,0,0,0,1,2,4,0,4,0,0
22132,1,0,1,0,0,0,0,1,2,1,6,4,0,4,0,1
22133,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
22134,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22135,0,1,0,0,0,0,1,0,0,0,2,5,0,5,0,0
22136,0,0,0,0,0,0,1,1,0,0,2,14,8,6,0,2
22137,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22138,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22139,1,2,0,0,0,0,0,0,0,0,3,6,0,6,0,1
22140,0,2,0,0,0,0,1,0,0,0,3,6,0,6,0,1
22141,0,1,0,0,0,0,0,1,0,0,2,10,0,10,0,1
22142,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22143,1,0,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22144,0,1,1,0,0,0,0,0,0,0,2,8,0,8,0,1
22145,0,0,1,0,0,0,0,0,0,0,1,8,0,8,0,1
22146,0,0,0,0,0,0,0,2,0,0,2,7,0,7,0,1
22147,2,1,1,0,1,0,3,0,1,0,9,1,0,1,0,1
22148,0,2,0,0,0,0,0,1,0,0,3,6,0,6,0,1
22149,0,0,0,0,0,0,0,1,1,0,2,9,0,9,0,1
22150,0,1,0,0,0,0,1,1,0,0,3,7,0,7,0,1
22151,0,0,0,0,1,0,0,0,0,0,1,10,0,10,0,1
22152,0,0,0,1,0,0,1,0,0,0,2,14,8,6,0,2
22153,0,0,0,0,1,4,0,0,1,0,6,2,0,2,0,1
22154,2,0,1,0,1,0,0,1,1,0,6,5,0,5,0,1
22155,2,1,1,0,1,0,0,0,0,2,7,3,0,3,0,1
22156,0,1,1,1,1,1,1,0,0,0,6,2,0,2,0,1
22157,1,0,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22158,1,0,1,0,0,0,0,0,1,0,3,5,0,5,0,1
22159,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1
22160,0,1,0,1,0,1,0,0,0,1,4,4,0,4,0,1
22161,0,1,0,0,1,0,1,0,0,0,3,11,1,10,0,2
22162,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22163,0,1,0,0,1,0,0,0,0,2,4,5,0,5,0,1
22164,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22165,0,0,1,1,0,0,1,1,0,0,4,7,0,7,0,1
22166,0,0,1,0,0,0,0,0,0,0,1,15,10,5,0,2
22167,1,0,0,0,1,1,0,0,0,0,3,7,0,7,0,1
22168,0,0,1,0,0,0,0,1,0,0,2,10,0,10,0,1
22169,0,0,0,0,2,1,0,0,0,0,3,7,0,7,0,1
22170,0,0,0,1,1,0,1,0,0,0,3,13,7,6,0,2
22171,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,1
22172,0,1,1,1,1,1,1,0,0,0,6,2,0,2,0,1
22173,0,0,0,0,0,0,0,0,0,0,0,12,0,12,1,1
22174,0,0,0,0,0,0,1,0,0,0,1,7,0,7,0,1
22175,0,1,1,1,1,0,0,0,0,0,4,9,0,9,0,1
22176,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22177,0,1,1,0,0,0,0,0,0,0,2,5,0,5,0,0
22178,2,1,2,1,0,0,1,0,0,0,7,2,0,2,0,1
22179,0,2,2,0,0,0,0,0,0,0,4,9,1,8,1,2
22180,1,1,0,0,0,0,0,0,0,0,2,7,0,7,0,1
22181,0,1,0,0,0,0,0,1,0,0,2,13,1,12,0,2
22182,0,1,0,1,0,0,0,0,0,0,2,8,0,8,0,1
22183,0,1,1,0,0,1,0,0,0,0,3,7,0,7,0,1
22184,0,0,1,0,0,0,0,1,0,0,2,8,0,8,0,1
22185,1,0,0,0,0,0,0,0,1,0,2,14,6,8,0,2
22186,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22187,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22188,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22189,0,0,0,0,0,1,0,0,1,0,2,9,0,9,0,1
22190,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0
22191,0,0,0,1,0,0,1,0,0,1,3,6,0,6,0,1
22192,0,0,1,0,0,0,0,0,0,1,2,9,0,9,0,1
22193,0,0,1,0,0,0,0,0,0,0,1,20,1,19,1,2
22194,0,0,0,0,0,0,0,1,0,0,1,8,0,8,0,1
22195,1,0,1,0,0,2,0,1,1,1,7,2,0,2,0,1
22196,0,0,0,0,0,0,0,0,0,2,2,8,0,8,0,1
22197,0,0,0,0,1,0,0,0,1,0,2,5,0,5,0,0
22198,4,2,1,1,0,0,0,1,1,0,10,7,0,7,1,2
22199,1,0,1,0,0,1,0,0,1,0,4,9,0,9,0,1
22200,0,0,0,0,0,0,0,0,1,0,1,15,9,6,0,2
22201,1,0,0,0,0,0,0,0,0,1,2,8,0,8,0,1
22202,0,0,1,1,1,0,0,0,0,0,3,6,0,6,0,1
22203,1,0,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22204,0,0,0,0,0,5,0,0,0,0,5,5,0,5,0,1
22205,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,1
22206,0,0,1,0,0,0,0,0,0,1,2,5,0,5,0,0
22207,0,2,0,0,0,0,0,0,1,1,4,6,0,6,0,1
22208,2,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0
22209,0,0,0,0,0,0,0,0,0,2,2,7,0,7,0,1
22210,0,0,1,0,0,0,0,1,0,0,2,10,0,10,0,1
22211,0,0,1,1,0,0,0,0,0,0,2,8,0,8,0,1
22212,0,0,0,0,0,0,0,3,0,0,3,6,0,6,0,1
22213,0,0,0,0,0,1,0,0,0,0,1,6,0,6,0,0
22214,0,0,1,0,1,0,0,1,0,1,4,6,0,6,0,1
22215,1,0,0,1,0,0,1,0,0,0,3,7,0,7,0,1
22216,1,0,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22217,0,0,1,0,0,1,0,1,1,0,4,9,0,9,0,1
22218,0,1,0,0,1,0,0,0,1,1,4,4,0,4,0,1
22219,0,0,1,0,0,0,0,0,0,0,1,15,10,5,0,2
22220,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
22221,1,1,0,0,0,0,0,0,0,0,2,6,0,6,0,1
22222,0,1,0,0,1,0,1,0,0,1,4,8,0,8,0,1
22223,1,0,0,0,0,0,0,0,0,0,1,15,9,6,0,2
22224,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22225,0,2,0,0,0,0,1,0,0,0,3,11,3,8,0,2
22226,1,0,1,0,0,0,0,0,0,0,2,5,0,5,0,0
22227,1,2,2,0,1,1,1,0,1,1,10,1,0,1,0,1
22228,1,0,0,1,0,0,0,1,0,0,3,7,0,7,0,1
22229,0,0,1,0,0,0,0,0,0,0,1,12,0,12,0,1
22230,0,1,1,1,1,1,1,0,1,0,7,1,0,1,0,1
22231,0,0,0,0,0,0,0,0,1,0,1,8,0,8,0,1
22232,1,0,0,0,1,1,0,0,0,0,3,17,7,10,0,2
22233,0,0,0,1,1,0,1,0,1,0,4,12,6,6,0,2
22234,0,1,0,1,0,0,2,1,1,1,7,6,0,6,0,1
22235,1,0,0,1,0,0,0,0,0,0,2,8,0,8,0,1
22236,2,0,0,2,0,4,0,0,0,0,8,1,0,1,0,1
22237,0,0,0,1,1,1,0,0,0,0,3,6,0,6,0,1
22238,0,1,1,0,0,0,0,0,0,0,2,4,0,4,0,0
22239,1,0,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22240,1,0,0,1,0,1,0,0,0,0,3,6,0,6,0,1
22241,0,0,0,0,1,0,0,0,0,0,1,7,0,7,0,1
22242,0,0,0,0,0,0,1,0,0,0,1,6,0,6,0,0
22243,0,1,1,0,1,1,0,1,1,0,6,7,0,7,0,1
22244,0,0,1,0,0,0,1,0,1,0,3,7,0,7,0,1
22245,0,0,1,0,0,0,0,0,2,0,3,6,0,6,0,1
22246,0,1,0,0,0,0,0,1,1,1,4,6,0,6,0,1
22247,0,0,0,0,1,0,0,0,0,0,1,7,0,7,0,1
22248,0,0,0,1,0,0,0,0,0,0,1,9,0,9,0,1
22249,0,1,0,0,0,1,0,0,0,0,2,4,0,4,0,0
22250,1,0,0,0,0,0,1,0,1,0,3,8,0,8,0,1
22251,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22252,0,1,1,0,0,0,0,0,0,0,2,8,0,8,0,1
22253,0,0,0,0,0,0,0,1,1,0,2,6,0,6,0,1
22254,0,0,0,0,1,0,0,1,0,2,4,4,0,4,0,1
22255,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22256,0,0,0,0,1,0,1,0,0,0,2,8,0,8,0,1
22257,0,0,0,0,1,1,0,0,0,0,2,6,0,6,0,1
22258,0,0,0,0,0,1,0,0,0,0,1,5,0,5,0,0
22259,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22260,0,0,0,0,0,0,0,1,0,1,2,8,0,8,0,1
22261,0,0,0,0,0,0,0,1,1,0,2,6,0,6,0,1
22262,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22263,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22264,0,0,0,0,1,0,0,0,0,0,1,5,0,5,0,0
22265,1,1,1,0,0,0,0,0,0,0,3,5,0,5,0,1
22266,0,0,0,0,1,0,0,2,0,0,3,6,0,6,0,1
22267,0,0,0,0,1,0,0,0,0,1,2,8,0,8,0,1
22268,0,0,0,0,0,1,0,0,0,2,3,7,0,7,0,1
22269,1,1,0,0,0,1,0,0,0,1,4,6,0,6,0,1
22270,2,0,0,0,0,0,0,2,0,0,4,10,0,10,1,2
22271,1,0,1,0,0,0,0,2,0,2,6,4,0,4,0,1
22272,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22273,0,0,0,0,1,0,0,0,0,1,2,8,0,8,0,1
22274,0,0,0,0,1,0,0,0,0,1,2,8,0,8,0,1
22275,0,1,1,0,0,0,0,0,1,1,4,7,0,7,0,1
22276,0,0,0,0,1,0,2,0,0,0,3,6,0,6,0,1
22277,1,0,0,0,0,0,0,0,0,1,2,8,0,8,0,1
22278,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
22279,1,1,0,0,0,0,1,0,0,1,4,6,0,6,0,1
22280,1,0,0,0,0,0,0,0,0,0,1,15,10,5,0,2
22281,0,1,0,0,0,0,0,1,1,0,3,6,0,6,0,1
22282,0,2,0,0,0,0,0,0,0,0,2,8,0,8,0,1
22283,1,0,0,0,0,0,0,1,1,0,3,7,0,7,0,1
22284,0,1,0,1,0,0,0,1,0,0,3,6,0,6,0,1
22285,0,0,0,0,0,1,0,0,1,0,2,6,0,6,0,1
22286,1,0,0,0,0,0,0,0,0,1,2,7,0,7,0,1
22287,0,1,1,1,1,1,1,1,1,0,8,5,0,5,0,1
22288,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22289,0,0,1,0,0,0,0,0,0,0,1,6,0,6,0,0
22290,3,0,0,0,1,1,0,1,0,1,7,1,0,1,0,1
22291,0,0,0,0,1,1,0,0,0,0,2,14,11,3,0,2
22292,0,1,0,0,0,0,1,1,0,0,3,5,0,5,0,1
22293,1,0,0,1,0,1,0,1,0,0,4,4,0,4,0,1
22294,0,0,0,1,0,0,0,0,0,1,2,7,0,7,0,1
22295,1,0,0,1,1,0,0,1,0,2,6,4,0,4,0,1
22296,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0
22297,0,1,0,0,0,0,0,1,1,0,3,12,7,5,0,2
22298,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22299,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1
22300,0,1,1,0,0,0,0,0,0,0,2,4,0,4,0,0
22301,0,1,1,1,1,1,1,1,0,0,7,1,0,1,0,1
22302,0,0,0,0,0,3,0,0,0,0,3,7,0,7,0,1
22303,0,0,0,0,0,0,1,0,2,0,3,7,0,7,0,1
22304,3,0,1,0,0,0,0,0,0,0,4,6,0,6,0,1
22305,0,1,0,0,0,0,0,0,1,0,2,5,0,5,0,0
22306,1,0,1,0,0,0,0,0,0,0,2,5,0,5,0,0
22307,1,0,1,0,0,1,0,0,0,0,3,13,8,5,0,2
22308,1,0,1,0,0,0,1,1,0,0,4,6,0,6,0,1
22309,0,0,0,0,0,2,0,2,0,2,6,3,0,3,0,1
22310,0,0,2,0,0,0,1,0,0,0,3,11,7,4,0,2
22311,0,0,1,1,0,0,0,1,0,0,3,5,0,5,0,1
22312,0,2,1,0,0,0,0,0,1,1,5,4,0,4,0,1
22313,0,0,0,1,1,1,0,2,1,0,6,4,0,4,0,1
22314,0,0,0,1,0,0,0,1,0,0,2,14,8,6,0,2
22315,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22316,0,2,0,0,0,0,0,0,0,0,2,4,0,4,0,0
22317,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22318,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22319,1,1,1,0,1,0,0,1,0,0,5,9,4,5,0,2
22320,0,1,1,1,1,1,1,0,0,0,6,4,0,4,0,1
22321,1,0,0,1,1,0,0,0,0,0,3,12,5,7,0,2
22322,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
22323,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22324,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22325,0,1,0,0,0,0,0,0,0,0,1,6,6,0,0,0
22326,0,0,2,0,1,2,2,1,1,1,10,3,0,3,0,1
22327,1,0,0,2,0,0,0,0,0,0,3,13,10,3,0,2
22328,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,1
22329,1,0,1,0,0,0,0,0,0,1,3,6,0,6,0,1
22330,0,0,0,0,0,0,1,1,1,1,4,4,0,4,0,1
22331,0,0,0,1,1,0,0,0,1,0,3,7,0,7,0,1
22332,0,0,1,1,1,1,0,0,0,0,4,12,7,5,0,2
22333,2,1,1,0,1,1,1,1,0,0,8,5,5,0,0,1
22334,1,0,0,1,1,0,0,0,0,1,4,5,0,5,0,1
22335,1,1,0,1,1,0,0,1,0,0,5,4,0,4,0,1
22336,0,0,0,0,0,0,0,0,2,0,2,8,0,8,0,1
22337,0,1,0,0,1,0,0,1,0,0,3,7,0,7,0,1
22338,1,0,0,1,0,0,1,0,0,0,3,8,0,8,0,1
22339,0,0,0,0,1,0,0,0,1,0,2,6,0,6,0,1
22340,0,0,0,0,0,0,0,0,1,0,1,8,0,8,0,1
22341,0,1,0,0,0,1,0,0,0,2,4,4,0,4,0,1
22342,1,0,0,0,0,1,0,0,0,0,2,14,12,2,0,2
22343,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,1
22344,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22345,1,0,0,0,0,0,0,0,0,1,2,7,0,7,0,1
22346,2,0,1,0,0,0,0,0,1,0,4,5,0,5,0,1
22347,1,0,0,1,0,0,0,0,0,0,2,4,0,4,0,0
22348,0,1,1,0,1,1,0,1,1,0,6,3,3,0,0,1
22349,1,1,1,0,1,0,0,0,0,0,4,4,4,0,0,1
22350,0,0,0,0,0,0,0,0,2,0,2,8,0,8,0,1
22351,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,1
22352,0,0,0,0,0,1,0,0,0,2,3,13,6,7,0,2
22353,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22354,0,1,0,0,0,0,0,0,1,0,2,9,0,9,0,1
22355,0,0,0,0,1,0,0,1,0,0,2,14,7,7,0,2
22356,0,1,3,0,0,0,1,1,0,0,6,12,5,7,2,2
22357,0,1,1,1,1,1,0,0,0,0,5,13,2,11,3,2
22358,0,0,0,0,0,1,0,0,0,0,1,8,0,8,0,1
22359,1,1,0,0,0,1,1,0,0,0,4,5,0,5,0,1
22360,0,0,0,0,0,0,0,0,0,0,0,9,0,9,2,1
22361,0,1,1,1,0,0,0,0,0,0,3,8,0,8,0,1
22362,0,0,1,0,0,0,0,1,0,0,2,5,0,5,0,0
22363,0,0,0,0,0,0,1,0,0,0,1,15,6,9,0,2
22364,0,2,0,0,0,1,0,1,0,0,4,2,0,2,0,0
22365,1,0,1,0,0,0,0,1,0,0,3,8,0,8,0,1
22366,0,0,0,0,1,1,0,0,1,2,5,11,4,7,0,2
22367,1,2,0,0,0,0,0,0,1,0,4,7,0,7,0,1
22368,0,0,1,1,0,0,0,1,0,0,3,7,0,7,0,1
22369,0,0,0,1,0,0,0,0,0,0,1,15,10,5,0,2
22370,0,0,1,0,0,0,0,2,0,0,3,13,8,5,0,2
22371,1,0,1,0,0,0,0,0,0,0,2,5,0,5,0,0
22372,0,0,1,0,0,0,0,1,0,0,2,9,0,9,0,1
22373,1,1,1,0,0,0,0,1,0,0,4,4,0,4,0,1
22374,0,0,3,0,0,0,0,0,0,0,3,6,0,6,0,1
22375,0,0,1,0,1,0,0,0,0,0,2,8,0,8,0,1
22376,1,0,0,1,0,0,1,0,0,0,3,7,0,7,0,1
22377,0,2,0,0,0,0,0,0,0,0,2,4,0,4,0,0
22378,0,0,1,0,0,0,0,1,1,0,3,6,0,6,0,1
22379,1,0,0,1,0,0,0,1,0,0,3,13,7,6,0,2
22380,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
22381,0,1,0,0,0,0,0,0,0,1,2,9,9,0,0,1
22382,1,0,0,1,1,1,0,1,1,1,7,2,0,2,0,1
22383,0,1,0,1,0,0,0,0,0,2,4,7,0,7,0,1
22384,1,0,0,0,0,0,1,0,0,0,2,5,0,5,0,0
22385,0,0,0,1,0,1,0,1,0,0,3,6,0,6,0,1
22386,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22387,0,0,0,0,0,1,0,1,0,0,2,14,11,3,0,2
22388,0,0,0,0,0,0,0,1,0,0,1,8,0,8,0,1
22389,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
22390,0,0,0,0,0,1,0,0,1,1,3,7,0,7,0,1
22391,0,1,1,1,0,0,0,0,0,0,3,9,0,9,0,1
22392,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
22393,0,0,2,0,0,0,0,0,0,0,2,6,0,6,0,1
22394,0,1,1,2,0,0,2,0,0,2,8,1,0,1,0,1
22395,0,0,0,0,1,0,0,0,0,0,1,15,9,6,0,2
22396,0,1,0,1,1,0,0,0,0,0,3,5,0,5,0,1
22397,0,0,0,0,0,0,1,1,1,0,3,7,0,7,0,1
22398,0,0,0,0,0,0,1,0,1,0,2,5,0,5,0,0
22399,0,1,0,0,0,0,0,0,1,0,2,8,0,8,0,1
22400,1,1,2,0,0,0,0,0,0,0,4,5,0,5,0,1
22401,1,1,0,0,0,0,0,0,0,0,2,5,0,5,0,0
22402,0,2,0,0,0,0,0,0,0,0,2,7,0,7,0,1
22403,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,1
22404,0,0,0,1,1,0,0,0,0,0,2,11,0,11,0,1
22405,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1
22406,0,0,1,1,0,0,0,0,0,0,2,5,0,5,0,0
22407,0,0,0,0,2,0,0,0,0,0,2,14,8,6,0,2
22408,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22409,0,1,0,0,0,0,0,0,0,0,1,10,0,10,0,1
22410,0,1,1,0,1,0,0,0,0,0,3,9,0,9,0,1
22411,2,1,0,1,1,0,0,0,0,0,5,4,0,4,0,1
22412,0,0,0,0,0,1,1,0,0,1,3,12,8,4,0,2
22413,0,1,0,1,1,0,1,0,0,0,4,5,0,5,0,1
22414,0,0,1,0,0,0,1,0,0,0,2,7,0,7,0,1
22415,0,2,0,0,0,0,1,0,1,0,4,5,0,5,0,1
22416,1,0,1,0,0,1,0,0,0,0,3,7,0,7,0,1
22417,0,0,0,0,0,1,0,0,0,0,1,8,0,8,0,1
22418,0,0,0,0,1,0,0,0,3,0,4,7,0,7,0,1
22419,0,0,0,0,0,1,0,0,0,0,1,6,0,6,0,0
22420,1,1,1,0,0,1,0,0,2,0,6,3,3,0,0,1
22421,1,1,0,0,0,1,0,0,0,1,4,8,0,8,0,1
22422,0,0,1,0,0,0,0,0,0,0,1,6,0,6,0,0
22423,2,0,1,0,0,0,0,0,0,1,4,5,0,5,0,1
22424,0,1,0,0,0,0,0,0,0,1,2,5,0,5,0,0
22425,0,1,0,0,0,0,0,0,0,0,1,10,0,10,0,1
22426,0,1,2,0,1,1,0,1,0,0,6,6,0,6,0,1
22427,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22428,0,0,1,0,0,0,0,0,0,0,1,9,0,9,0,1
22429,1,1,1,1,0,0,0,0,0,0,4,9,9,0,1,2
22430,0,1,0,0,0,0,1,0,1,1,4,6,0,6,0,1
22431,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
22432,0,1,1,0,0,0,0,0,0,0,2,5,0,5,0,0
22433,0,1,0,0,0,0,0,0,0,1,2,21,0,21,2,2
22434,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
22435,0,0,2,1,1,0,0,2,0,0,6,2,0,2,0,1
22436,4,0,0,0,0,0,0,0,0,0,4,5,0,5,0,1
22437,0,0,0,0,0,0,1,1,1,0,3,6,0,6,0,1
22438,0,0,0,1,0,0,1,0,1,1,4,6,0,6,0,1
22439,0,1,1,0,0,0,0,1,0,0,3,12,6,6,0,2
22440,0,2,0,1,0,0,0,1,0,1,5,1,0,1,0,0
22441,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
22442,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22443,0,0,1,0,0,2,0,0,0,0,3,3,0,3,0,0
22444,0,0,0,0,0,1,1,0,0,0,2,7,0,7,0,1
22445,0,0,0,0,0,1,0,0,0,1,2,8,0,8,0,1
22446,1,0,1,1,0,0,0,0,0,0,3,5,0,5,0,1
22447,1,2,2,3,0,0,1,0,0,2,11,1,0,1,0,1
22448,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
22449,0,0,1,0,1,0,1,0,0,0,3,5,0,5,0,1
22450,0,0,0,0,0,0,1,0,0,0,1,6,0,6,0,0
22451,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
22452,2,2,0,1,0,0,0,0,0,1,6,3,0,3,0,1
22453,1,1,0,0,0,0,0,1,0,1,4,6,0,6,0,1
22454,0,1,0,0,0,1,0,0,0,0,2,8,0,8,0,1
22455,0,1,0,0,0,0,0,0,1,2,4,5,0,5,0,1
22456,0,0,1,1,0,0,0,0,0,0,2,5,0,5,0,0
22457,1,0,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22458,0,1,1,1,0,0,0,0,0,0,3,9,0,9,0,1
22459,0,0,0,0,1,0,1,0,0,0,2,8,0,8,0,1
22460,0,0,0,0,1,0,0,0,0,0,1,15,9,6,0,2
22461,0,0,0,1,1,1,0,0,0,0,3,5,0,5,0,1
22462,1,1,0,0,1,0,0,0,0,0,3,7,0,7,0,1
22463,0,0,1,0,0,0,2,0,0,1,4,12,6,6,0,2
22464,0,0,0,0,1,1,0,0,0,1,3,6,0,6,0,1
22465,0,1,1,1,1,1,0,0,0,0,5,6,0,6,0,1
22466,0,0,0,0,0,0,0,1,0,0,1,5,0,5,0,0
22467,1,1,2,0,1,0,0,1,0,0,6,6,0,6,0,1
22468,1,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22469,0,0,1,1,0,2,1,0,0,1,6,6,0,6,0,1
22470,0,0,0,0,0,0,0,2,0,1,3,5,0,5,0,1
22471,0,1,0,0,0,0,0,2,0,1,4,8,0,8,0,1
22472,0,1,1,0,0,0,0,0,0,0,2,10,0,10,0,1
22473,1,1,0,1,0,0,1,1,2,1,8,1,0,1,0,1
22474,0,1,0,0,0,0,0,1,0,0,2,4,0,4,0,0
22475,0,0,0,0,1,1,0,0,0,0,2,7,0,7,0,1
22476,0,1,0,0,0,1,1,0,0,0,3,5,0,5,0,1
22477,0,0,0,0,0,1,0,0,0,0,1,6,0,6,0,0
22478,0,1,1,1,0,1,0,0,0,0,4,4,0,4,0,1
22479,0,0,0,0,0,0,0,0,1,0,1,15,7,8,0,2
22480,0,0,0,0,1,0,1,1,0,0,3,7,0,7,0,1
22481,0,0,0,1,0,0,0,1,0,0,2,5,0,5,0,0
22482,0,1,0,1,0,2,0,1,0,1,6,2,0,2,0,1
22483,2,1,1,0,0,0,0,0,0,0,4,6,0,6,0,1
22484,0,0,0,2,0,0,0,0,0,0,2,9,0,9,0,1
22485,1,1,0,0,0,0,0,0,0,0,2,10,0,10,0,1
22486,0,1,0,0,1,0,0,0,0,2,4,5,0,5,0,1
22487,3,0,0,0,0,0,0,0,0,0,3,5,0,5,0,1
22488,2,2,2,2,2,0,0,0,0,0,10,9,3,6,0,2
22489,0,1,1,1,1,1,0,0,0,0,5,8,0,8,0,1
22490,0,0,0,1,1,0,0,0,0,0,2,9,0,9,0,1
22491,2,1,0,1,0,0,0,0,0,0,4,6,0,6,0,1
22492,2,2,0,0,0,0,0,0,0,0,4,4,0,4,0,1
22493,0,0,0,1,1,0,0,0,0,0,2,7,0,7,0,1
22494,0,0,0,0,0,1,0,0,0,0,1,7,7,0,0,1
22495,0,0,0,1,0,0,0,0,0,0,1,9,0,9,0,1
22496,0,2,0,0,1,1,1,0,0,2,7,4,0,4,0,1
22497,0,1,0,0,0,0,0,1,0,0,2,6,0,6,0,1
22498,0,0,0,0,0,1,0,0,0,1,2,5,0,5,0,0
22499,0,0,0,0,0,1,0,0,0,1,2,8,0,8,0,1
22500,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22501,0,0,0,1,0,0,0,0,0,1,2,7,0,7,0,1
22502,0,0,1,0,0,1,1,0,0,1,4,6,0,6,0,1
22503,0,0,1,1,0,0,0,2,0,0,4,12,6,6,0,2
22504,1,3,0,0,0,0,0,2,0,2,8,0,0,0,1,1
22505,0,1,0,0,0,0,0,1,1,1,4,6,0,6,0,1
22506,0,0,1,0,0,0,0,0,0,0,1,9,0,9,0,1
22507,1,0,0,0,0,1,0,0,0,1,3,13,7,6,0,2
22508,0,0,0,2,0,0,0,0,0,0,2,6,0,6,0,1
22509,1,1,1,1,0,2,0,1,2,0,9,1,0,1,0,1
22510,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22511,1,0,3,0,0,0,0,0,0,0,4,8,0,8,0,1
22512,0,0,0,0,0,0,1,1,1,1,4,5,0,5,0,1
22513,0,1,0,0,0,1,0,0,0,0,2,7,0,7,0,1
22514,0,0,1,0,0,0,0,0,0,1,2,7,0,7,0,1
22515,2,1,1,1,0,0,0,0,4,1,10,2,0,2,0,1
22516,0,2,1,1,0,0,0,0,0,0,4,2,0,2,0,0
22517,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
22518,1,1,1,0,2,0,0,0,1,0,6,2,0,2,0,1
22519,0,0,1,0,1,0,0,0,0,0,2,14,8,6,0,2
22520,3,0,0,1,0,0,0,1,0,3,8,1,0,1,0,1
22521,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
22522,0,4,1,1,1,1,0,0,0,0,8,1,0,1,0,1
